Unnamed: 0,Body,Label
4499,"Kevin wrote:
> am i the only one who thinks this is like ""friday night 80's"" for ilug?
> and here's an answer from 1989.  for those perceptive folks in the
> audience you'll note that it makes no reference to a windows icons.> so yeah, unrm would be nice, but obviously it's not a simple problem.
> millions of lines of code, hundreds of projects, no unrm.  heck, the
> hurd will probably release 1.0 before unrm shows up.So what this tells us is:
1) There are very few new ideas.
2) Problems exists until someone gets annoyed enough to actually fix them
rather than find bizarre ways to solve the problem.
3) I have too much creative time on my hands with not enough productive
time.>>From which we can infer that no work on unrm will be happening on my
computer for a long time.:)- Matthew
__________________________________________________
Do You Yahoo!?
Everything you'll ever need on one web page
from News and Sport to Email and Music Charts
http://uk.my.yahoo.comm
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4500,"  | Date: Mon, 22 Jul 2002 09:09:41 +0100
  | From: ""John P. Looney"" 
  |[ ... ]
  | That's something that POSIX would do - make every platform as
  | equally broken, rather than standing up and saying ""how about
  | we try & make everyone better"". eh?  POSIX doesn't ""do"" anything.  POSIX is a de jour
 specification for a voluntary minimal implementation to
 encourage software transportability.  no-one, absolutely
 no-one, has or ever had to implement POSIX or be restricted
 to POSIX.  commercial considerations et.al. may encourage
 some ""POSIX-compatibility"", but that's a freely-made choice. IMHO, the process's weakness is a general rule --- which
 has been ignored on occasion --- to only consider ""formal""
 submissions of ""proven"" technologies.  that translates into
 specifying more-or-less common parts of the existing *ix
 implementations which actively contribute to the process.
 most of the committees are loath to blue-sky, solicit
 proposals/research, or pick an uncommon or unsponsored
 implementation, even when manifestly superior.  (IMHO,
 this is why POSIX is *ix and not, e.g., Plan9 or Inferno.) OTOH, considering the motivating force behind the process,
 it can be argued the above ""weakness"" is a strength ....  | (why? Because in the real world, you can't. Somethings just suck) yep.  which is not to say POSIX ""sucks"" per se.  but the old
 pre-POSIX *ix world arguably did, at least in terms of ease
 of software porting.  one of *ix's claims to fame is it is
 perhaps the first system where one could seriously consider
 porting, more or less intact and with relative ease, software
 from one architecture+platform+vendor to a radically utterly
 different triple. however, as people discovered, there's a lot of difference
 between ""consider porting"" and ""actually porting"" --- and
 some problems were silly.  some were self-inflicted (e.g.,
 assuming byte-orientation or a particular endianness); but
 others were Frustrating ""system"" incompatibilities --- the
 motivating force that lead to /usr/group, XPG (X/Open), POSIX,
 Spec1170, Unix98, Common Unix, &tc.     Â«The nice thing about standards is there's so many to
      choose from.Â»   -- commonly attributed to bwk.cheers!
	-blf-
--
 Innovative, very experienced, Unix and      | Brian Foster    Dublin, Ireland
 Chorus (embedded RTOS) kernel internals     | e-mail: blf@utvinternet.ie
 expert looking for a new position ...       | mobile: (+353 or 0)86 854 9268
  For a rÃ©sumÃ©, contact me, or see my website  http://www.blf.utvinternet.ie    Stop E$$o (ExxonMobile):  Â«Whatever you do, don't buy Esso --- they
     don't give a damn about global warming.Â»    http://www.stopesso.com
     Supported by Greenpeace, Friends of the Earth, and numerous others...-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4501,"  | Date: Sat, 20 Jul 2002 10:47:36 +0100
  | From: Stephen Shirley 
  |[ ... ]
  | It's very easy to get one program to act on the output of a second
  | program: cmd1 | cmd2. But, what if you want cmd1 to act on the output
  | of cmd2 as well? Hmm. Eventually, I came up with this solution:
  | 
  |    mkfifo io
  |    cmd1  io
  | 
  | and bingo, all was well with the world. Now, I have (and had) a sneaking
  | suspcion that it might be possible to do this without using a fifo, and
  | can be done using something like:
  | 
 1|    exec 3>&1
 2|    cmd1 <&3 | cmd2 >&3
 3|    exec 3>&-
  | 
  | but that doesn't work in that form, and i couldn't work out an
  | incantation that would. Anyone got any suggestions?  [ ... ] the above, or something close to it, would work if, when the
 1st line is executed, file descriptor (fdesc) 1 is open for both
 read and write (R/W) to a suitable entity (e.g., a pipe/FIFO; I
 imagine a socket or something of that ilk could be made to work
 but have no idea why you'd want to go to the trouble.... ). but in any case, all that is unlikely to be the case:
  Â· most probably, fdesc 1 is yer tty (e.g. screen + keyboard);
 and
  Â· quite possibly is open only for write (being stdout). you need it open for R/W because all dup2(2) --- which is all
 `n>&m' means -- does is replicate the fdesc handle.  it does not
 change the access mode; e.g., if the original fdesc (m) was only
 open for writing (W), that's all the new fdesc (n) is open for.
 yet in the 2nd line, it's needed for both R (cmd1) and W (cmd2). whilst it's impossible to say for certain from this excerpt, it
 seems a reasonable guess that fdesc 1 when the 1st line executes
 is the stdout of the script itself, which is most probably yer
 tty.  that means, if it does happen to be open for R/W (which is
 the case on some systems), `cmd2' would be writing to the screen
 whilst `cmd1' is reading from the keyboard --- i.e., the poor
 confused human luser is ""clearly"" expected to manually echo back
 to the computer what it prints. good luck!  ;-) upshot:  the FIFO is needed.  and this isn't a shell scripting
          problem per se. the FIFO solution is fine.  I've used variations (plural) on
 this approach to extend the Korn (ksh(1)) shell language, by
 providing a co-processing interpreter --- `ksh' sends certain
 predefined commands to the co-process, handling control over
 to the co-process until it indicates processing is complete
 and `ksh' can resume normal processing.  with some thought and
 care to insure signals do something rational, works great for
 adding a scripting language (which is the purpose) cheaply to
 script-less programs (useful when you can't modify the, IMHO,
 buggy program to use, e.g., TCL).cheers!
	-blf-
--
 Innovative, very experienced, Unix and      | Brian Foster    Dublin, Ireland
 Chorus (embedded RTOS) kernel internals     | e-mail: blf@utvinternet.ie
 expert looking for a new position ...       | mobile: (+353 or 0)86 854 9268
  For a rÃ©sumÃ©, contact me, or see my website  http://www.blf.utvinternet.ie    Stop E$$o (ExxonMobile):  Â«Whatever you do, don't buy Esso --- they
     don't give a damn about global warming.Â»    http://www.stopesso.com
     Supported by Greenpeace, Friends of the Earth, and numerous others...-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4502,"
Hi Kevin,In the past when administering large domains, I've used the DNSTool -
http://www.gormand.com.au/tools/dnstool/guide.htmlOne custom change I made to this tool was to modify it so that it used a
combination of OpenSSH and sudo for remote commands, file transfers, etc.This may, or may not be what you're after - I'm presuming that you're
considering writing a tool to do the maintenance of the domains?Regards,
  Andrew
   This email is my own opinion, no-one elses, yada yada...
--
Andrew Barnes                                                                                                                                    
                    kevin lyda                                                                                                      
                                               
                    @linux.ie>                            cc:                                                                       
                    Sent by: ilug-admin@linux.ie          Subject:     [ILUG] bind + lex + yacc...                                  
                                                                                                                                    
                                                                                                                                    
                    22/07/2002 15:39                                                                                                
                                                                                                                                    
                                                                                                                                    i recently received this email from a friend of mine in the states:    i'm trying to figure out how to maintain about 200 domains, with a
    hundred or so computers per domain.  some internal, some external.
    i recently learned lex and yacc and i'm thinking that's the way to go.
    i don't really know perl and i know it's useful but i think i can
    write c faster then perl.    is this a good idea?    ps  we're really busy.obviously as a stupid developer with no real admin experience to speak
of, i'm not qualified to answer this question.  does anyone with real
admin experience have any suggestions here?  the problem sounds really
hard, and i doubt anyone has had to deal with this level of complexity
so there probably aren't any existing tools written.anyone else have any opinions or experience i could pass on?kevin--
kevin@suberic.net     that a believer is happier than a skeptic is no more
to
fork()'ed on 37058400    the point than the fact that a drunken man is
happier
meatspace place: home       than a sober one. the happiness of credulity is
a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw--
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ieandrew.p.barnes
AIB
Internet Technical Support
Bankcentre
01-6411600This document is strictly confidential and is intended for use by the
addressee unless otherwise indicated.Allied Irish BanksThis Disclaimer has been generated by CMDis-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4503,"I've got some really interesting wav files here.A friend had a Windows CD with, wait for it . . .Every Beatles Record ever released in the U.K.! Including the Christmas and 
BBC special albums! All on one, ordinary CD! Yes a 650M CD!Of course this CD also had a special Windows app for playing this collection!I had a look at the contents of the CD, since I don't do Windows, and the 
albums appeared to be plain wav files? Each album in it's own wav file, 25 
Albums, 25 wav files?!? I copied the wav files to my hard drive. Curious thing, though, noatun crashes on some of the larger ones, seems to 
attempt to load the entire file into memory first, and on the ones it doesn't 
crash on, it plays them fast and noisily? kwave refuses to recognise them 
completely and wavp just makes an ungodly noise!xanim can, and does play them correctly though. Unfortunately xanim does not 
have any position control so you just have to listen to the album from start 
to finish.file has this to say about them:johngay@debian:/home/jgay$ file beatles/SGT.WAV
beatles/SGT.WAV: RIFF (little-endian) data, WAVE audio, Microsoft ADPCM, 
stereo 22050 Hz
johngay@debian:/home/jgay$ ls -l beatles/SGT.WAV
-r-xr-xr-x    1 johngay  johngay  53334900 Sep 27  2001 beatles/SGT.WAVAnd this is SGT Pepper's lonely Hearts Club Band album. 51M is quite good, 
considering it also has the inner track. But they certainly are NOT in stereo.What I would like to do is split up the tracks and convert them the mp3 for 
xmms. I'm jsut not sure what tools would be able to handle these strange 
compressed wav's that only xanim seems to recognise? I like the albums, but 
would prefer to be able to sellect tracks to play rather than entire albums 
and be able to listen to all my music with one app. I know xmms has a WAV 
plugin, but it does not recognise these either.Any help will be greatly appreciated!Cheers,	John Gay
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4504,"On Fri, Jul 19, 2002 at 03:35:36PM +0100 or so it is rumoured hereabouts, 
Niall O Broin thought:
> illustrates this admirably. The poster is in the form of a PDF file and to
> be honest, is best appreciated if you have access to a HP DesignJet orSpeaking of HP Designjets, has anyone managed to utilise the full width of
the paper on a HP Designjet 750c under RH7.x?  The HP can take a 24"" wide
roll while the driver (dnj650c) lists a paper size of 16x24.
Unfortunately, this will print only in protrait mode so I get a 24""x24""
page with an unused 8"" strip down one side!  I'd like to be able to print
24x or whatever (even 24x30!) but I don't seem able to do so.Any thoughts?Conor
-- 
Conor Daly Domestic Sysadmin :-)
---------------------
Faenor.cod.ie
  6:49pm  up 57 days,  4:07,  0 users,  load average: 0.03, 0.03, 0.00
Hobbiton.cod.ie
  6:38pm  up  1:15,  1 user,  load average: 0.03, 0.06, 0.04-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4505,"  | Date: Fri, 19 Jul 2002 22:00:02 +0100
  | From: ""Matthew French"" 
  |[ ... ]
  | Now here is a thought: a Unix version of the ""Deleted Items"" folder.
  | 
  | In the root of a hard drive, create a directory "".unwanted"".
  | Then periodically create hard links to every file on the hard
  | drive that does not have hard links.
  | 
  | That way, when someone accidentally does ""rm *"" or whatever,
  | you still have a link under "".unwanted""  [ ... ] hum.  interesting variation on the classic technique of
 redefining `rm' to `mv' the files into `./.trash/' (or
 with a prefix of `#' or a suffix of `~'; the variations
 are endless).  these classic techniques only provide a
 means to roll back accidental `rm's, so there is still
 considerable scope for data lost as there are other ways
 of deleting files --- which is not a problem for this
 hard link idea. but, like the classic techniques, there is no rolling
 back of accidental overwrites. ( rolling back overwrites reminds me of the ""snapshot""
  facility on NetWork Appliance fileservers.  and of the
  various ""versioning"" filesystems which appeared --- and
  then vanished? --- over the years.... ) one severe(?) gotcha is some files shouldn't have any
 hard links.  both RCS *,v (and hence CVS) and SCCS s.*
 files are like this --- the RCS(/CVS?)/SCCS toolsets
 complain if there are hard links.cheers,
	-blf-
--
 Innovative, very experienced, Unix and      | Brian Foster    Dublin, Ireland
 Chorus (embedded RTOS) kernel internals     | e-mail: blf@utvinternet.ie
 expert looking for a new position ...       | mobile: (+353 or 0)86 854 9268
  For a rÃ©sumÃ©, contact me, or see my website  http://www.blf.utvinternet.ie    Stop E$$o (ExxonMobile):  Â«Whatever you do, don't buy Esso --- they
     don't give a damn about global warming.Â»    http://www.stopesso.com
     Supported by Greenpeace, Friends of the Earth, and numerous others...-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4506,"Mornin' all,
	Last night, i was involved in an epic struggle to write a shell
script to do a certain task. The battle raged for hours, but, i'm glad
to inform you, i emerged victorious. The problem was as follows:
	It's very easy to get one program to act on the output of a second
program: cmd1 | cmd2. But, what if you want cmd1 to act on the output of
cmd2 as well? Hmm. Eventually, I came up with this solution:	mkfifo io
	cmd1  io
	
and bingo, all was well with the world. Now, I have (and had) a sneaking
suspcion that it might be possible to do this without using a fifo, and
can be done using something like:	exec 3>&1
	cmd1 <&3 | cmd2 >&3
	exec 3>&-but that doesn't work in that form, and i couldn't work out an
incantation that would. Anyone got any suggestions? Anyway, victory is
mine, and i is happy person once again. In case you were wondering, the
aim of all of this was to write a shell script that could check for new
mail on an imap server.Steve
-- 
""Oh look, it's the Pigeon of Love.""-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4507,"On Fri, Jul 19, 2002 at 08:48:40PM +0100, Ronan Cunniffe wrote:
> Quoting Ronan Waide :
> 
> > Sure, but soft links would do the same. To be honest, I'm trying to
> > think of a useful use of hard links right now, and I'm a little
> > stumped. There's gotta be some benefit that I'm missing that's
> > immediately obvious to everyone.
> 
> Using Niall's example - single set of files but >1 namespace, and suppose that
> you want to delete some items from the set according to rules applied to the
> namespaces.  With soft links you need an *extra* namespace the others refer to,
> and after filtering the namespaces, you have to do a manual reference count to
> decide what goes and what stays.  With hard links, you just unlink and deletion
> is automatic.Couldn't have put it better myself, but that's not going to stop me trying :-) 
The above situation occurs precisely because of the major functional difference
between symbolic links (AKA soft links, or symlinks to their friends) and hard
links. Two hard links to the same file are exactly equivalent - one is no more
the files ""real"" directory entry than is the other. OTOH a symlink is a special
thing which is a link to a real file, and when the file linked to is erased, you
end up with a broken symbolic link - you can't have a broken hard link (except
of course in the case of a banjaxed filesystem).
Niall-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4508,"On Sat, Jul 20, 2002 at 10:47:36AM +0100, Stephen Shirley wrote:
...
> 	It's very easy to get one program to act on the output of a second
> program: cmd1 | cmd2. But, what if you want cmd1 to act on the output of
> cmd2 as well? Hmm. Eventually, I came up with this solution:
> 
> 	mkfifo io
> 	cmd1  io
...
> mine, and i is happy person once again. In case you were wondering, the
> aim of all of this was to write a shell script that could check for new
> mail on an imap server.Doesn't answer your question, but perhaps a combination of expect and
(netcat or telnet) might have made for an easier solution?Later
Kenn
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4509,"
 Quoting Ronan Waide :
 
 > Sure, but soft links would do the same. To be honest, I'm trying to
 > think of a useful use of hard links right now, and I'm a little
 > stumped. There's gotta be some benefit that I'm missing that's
 > immediately obvious to everyone.No there doesn't :-) . The Bell labs Unix people implemented hard
links, whereas Bill Joy and co. at Berkeley implemented soft links,
five years later, mainly to get around not being able to do
cross-device hard linking, as I understand it. Soft links are fairly
classic Berkeley hackery (cf. gethostbyname, h_errno, and the
resultant problems implementing mt-safe interfaces); they do what they
were intended for, but break fairly easily, in this case when the
target file was deleted. For a better design for similar ideas, see
the MacOS.-- 
I'm not a pheasant plucker / I'm a pheasant plucker's son.
I'm just a'plucking pheasants / 'Til the pheasant plucker comes.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4510,"On Fri, Jul 19, 2002 at 09:53:16PM +0100, awhalley@eircom.net wrote:> The setup is as follows:
> I develop a piece of code using PHP 3.0.9 which is, to
> my knowledge, GPL. PHP is released under the GPL, yes.> The piece of code runs on my server and is an integral part of a system
> that I have developed for a client. I did not recieve payment for this
> particular piece of code but I did recieve payment for the system. My client
> now wants to use a different service provider but keep my code.> Do I have a right to claim intellectual property rights for my little
> piece of code that he did not pay me for or do I have to give the client the
> code under the GPL.Exactly what rights you would have to the code depends on the contractual
arrangement you have with your client, and I'm betting that that's not at
all cut and dried.However, I have been in this situation where a client was using code I
developed and then decided that he should own the code. Push never came to
shove (at least, not yet :-) ) but my understanding of the situation vis a
vis software is that in the absence of any contract granting ownership of
the code to another party, it remains with the person who wrote it. I didn't
take legal advice on this but my customer did :-) and his lawyer told him
that I was right and would most likely win in court.So much for the ownership of the code vis a vis you and your client - now for
the GPL issues. Code compiled by a compiler which is GPL software (e.g. gcc) is not itself
covered by the GPL unless its author chooses to make it so. This is perhaps
not made clear enough in the GPL text and is a particular piece of FUD which
Microsoft loves to toss about. Similarly, the copy of PHP which is part of
your customer's system is covered by the GPL. You can charge him whatever
you like for it but you must provide him with acces to the source code, and
you cannot restrict what he can do with it (in this case, move it to another
service provider). However, you have not (I take it) chosen to license YOUR
code under the GPL so the conditions of the GPL do NOT apply to it.If OTOH you had written some code which modified PHP as such, and then
distributed (whether for a fee or not) that modified PHP, then the modified
code must be licensed under the GPL. But this applies to a modification to
PHP itself and NOT to your scripts which run under PHP.The relevant clause is 2(b) which says (though Lord knows why I'm quoting when
locate COPYING will turn up a shedload of copies of the GPL on just about
any Linux box - 540 on this box)b) You must cause any work that you distribute or publish, that in whole or
in part contains or is derived from the Program or any part thereof, to be
licensed as a whole at no charge to all third parties under the terms of
this License.
Your PHP scripts do not contain, nor are they derived from, PHP, in whole or
in part.> I know this is not strictly a 'Linux' issue but any help would be appreciatedMicrosoft has very much made this a Linux issue - it has attempted to imply
that any company using GPL software must make everything it owns public and
it must be true - that nice man from Microsoft wouldn't lie, would he ?Niall-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4511,"On Sat, Jul 20, 2002 at 12:18:57PM +0100, Kenn Humborg wrote:
> > mine, and i is happy person once again. In case you were wondering, the
> > aim of all of this was to write a shell script that could check for new
> > mail on an imap server.
> 
> Doesn't answer your question, but perhaps a combination of expect and
> (netcat or telnet) might have made for an easier solution?Indeed, and that was the fall-back plan if i couldn't figure this out,
but i knew it had to be possible, and was determined to find a way.Steve
-- 
""Oh look, it's the Pigeon of Love.""-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4512,"Never having to support a large network myself, I know very little about
this..
but what do lex & yacc have to do with anything ?These are language parsers, used to build complilers / interptreters  and
the like???!!!BIND, ok large networks might need DNS....Have I missed something completely?J> -----Original Message-----
> From: ilug-admin@linux.ie [mailto:ilug-admin@linux.ie]On Behalf Of kevin
> lyda
> Sent: Monday, July 22, 2002 3:39 PM
> To: irish linux users group
> Subject: [ILUG] bind + lex + yacc...
>
>
> i recently received this email from a friend of mine in the states:
>
>     i'm trying to figure out how to maintain about 200 domains, with a
>     hundred or so computers per domain.  some internal, some external.
>     i recently learned lex and yacc and i'm thinking that's the way to go.
>     i don't really know perl and i know it's useful but i think i can
>     write c faster then perl.
>
>     is this a good idea?
>
>     ps  we're really busy.
>
> obviously as a stupid developer with no real admin experience to speak
> of, i'm not qualified to answer this question.  does anyone with real
> admin experience have any suggestions here?  the problem sounds really
> hard, and i doubt anyone has had to deal with this level of complexity
> so there probably aren't any existing tools written.
>
> anyone else have any opinions or experience i could pass on?
>
> kevin
>
> --
> kevin@suberic.net     that a believer is happier than a skeptic
> is no more to
> fork()'ed on 37058400    the point than the fact that a drunken
> man is happier
> meatspace place: home       than a sober one. the happiness of
> credulity is a
> http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw
>
> --
> Irish Linux Users' Group: ilug@linux.ie
> http://www.linux.ie/mailman/listinfo/ilug for (un)subscription
> information.
> List maintainer: listmaster@linux.ie
>
>
>
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4513,"Surely it would be faster to save you conf files, install it on the box
again, copy back you confs and voila.
All you car about are the confs as the boite has no DATA right?Thats what I would do, but you sysadmins have to make life as difficult &
complicated as possible ;--)Have you thought about mirroring the system drives? Might save you serious
hassle down the line. Only kidding but thats what I would do.CW----------------
OK, Here's how to do it [1] ...While the disk is still installed in the i686 machine (if that's broken,
beg, borrow or steal...), remove the i686 versions of glibc and kernel and
install the i386 versions.  This will break one or two other packages since
they have entries in /etc/ld.so.conf which belongs to glibc.  these packages
will need to be reinstalled.  So:1. rpm -e --nodeps glibc	Your /etc/ld.so.conf has been saved as /etc/ld.so.conf.rpmsave2. rpm -ivh glibc--i386.rpm
3. rpm -e --nodeps kernel
4. rpm -ivh kernel--i386.rpmThis installs the i386 versions of kernel and glibc.  You'll be able to boot
in a non 686 machine now.  However, X is now broken as is kerberos.  At
least those are the two I noticed.  Your /etc/ld.so.conf.rpmsave will
contain clues as to what else might be broken.  To fix X and kerberos you
need to reinstall their libs (copying /etc/ld.so.conf.rpmsave back to
/etc/ld.so.conf doesn't seem to work):1. rpm -ivh --replacepkgs XFree86-libs--i386.rpm
2. rpm -ivh --replacepkgs krb5-libs--i386.rpmfixes them.  Other libs listed in _my_ /etc/ld.so.conf are qt, mysql and
sane.  If they start behaving in odd fashions, it may be related.
Reinstalling the libs for these packages may fix that.Thanks guys...> [snip]
> 
> > > [I] wouldn't bog it down with X either.
> >
> > That's a thought but it may be useful for the server to be available as
a
> > user machine also (maybe staff only, maybew admin only).  In any
> > case, the
> > local admin (who doesn't exist as yet) will probably be using GUI
> > tools rather
> > than cli ones...
> 
> Well, yes, it could be running lovely GUI tools as well. Though, are you
> sure you want to have them available? Most of the ones I've seen are
better
> of to be put down. I'd rather then be using Webmin for day to day
> maintenance, and give the local admins just a restricted set of things
they
> can do with it. Like adding and removing users and the likes. Then the
> ""dangerous"" parts of the admining side can be ""hidden"" away from their
> prying hands. True, they can always break into it, since they have
physical
> access to it as well. On the other hand it would be better if they
contacted
> yourself for the remaining admin tasks, since I believe this was supposed
to
> be remotely administered by yourself, IIRC??Since this thing will be on a sub 56k dialup, any remote admin will be
strictly of the emergency variety.  I plan to have the server mail me its
logs and stuff regurlarly so I can keep an eye on it but most/all of the
admin will be done locally.Conor[1] ""it"" being migrate a Hard Disk from an Intel P3/4/celeron box to an AMD
K6-x box.  Essentially, the P3/4/celeron processor is an i686 class while
the AMD K6 processor is an i586 class (not sure about the AMD athlon or
duron chips).  A RHL installed on the i686 class machine will not boot on an
i586 calss box since both kernel and glibc are optimised for i686.  The
solution is to replace the i686 kernel and glibc with i386 versions.
-- 
Conor Daly 
Met Eireann, Glasnevin Hill, Dublin 9, Ireland
Ph +353 1 8064276 Fax +353 1 8064247
------------------------------------
bofh.irmet.ie running RedHat Linux 10:27am  up 8 days, 23:57,  5 users,
load average: 0.19, 0.30, 0.49
**********************************************************************
This email and any files transmitted with it are confidential and
intended solely for the use of the individual or entity to whom they
are addressed. If you have received this email in error please notify
the system manager.This footnote also confirms that this email message has been swept 
for the presence of computer viruses.
**********************************************************************
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4514,"A while ago I asked what other packages I should optomize for Pentium. One 
person answered GlibC. This got me thinking about GCC itself, so I asked on 
another list and got a few answers, most were ""don't even think about it"" but 
a few suggested GCC and one pointed me to Linux From Scratch.After having a good search around the lfs site, I've decided I'm going to 
give it a whirl. I've got a spare box and loads of free time, so why not ;-)The lfs site, however warns NOT to use optimizations when compiling GCC or 
GlibC? A quick google found PGCC, a Pentium optimizing patch for GCC, but the 
site does not seem to have been updated in quite some time?So, my general plan, and I'm taking my time with this:Partition the hard drive for the lfs set-up with 4 partitions, /, /usr, /var 
and /home.
Install a base Debian system into the /home  partition so I can build the 
rest of the system into the other partitions.
Using Debian, build the initial packages into the / and /usr partitions. I'll 
try to optimize GCC and GlibC in this first stage.
chroot to the / partition and re-build the base packages for shared libs.
strip de-bugging from the binaries and change the boot so the system boot 
from / rather than /home, then move /home to it's proper partition.All going well, I should now have a full base Linux system running that is 
fully optimized for my PentiumMMX including GCC and GlibC.Now I can build zlib and then X, again optimizing. And I can follow this with 
the various graphics libs, qt lib and finally KDE.If all goes well, I will probably repeate this for my Dual system, once I can 
find a match for the slot1 550Mhz PIII Iv'e got.I might even be tempted to write this up for the site.Cheers,	John Gay-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4515,"On Fri, Jul 26, 2002 at 11:24:30PM +0100, John Gay wrote:
> A while ago I asked what other packages I should optomize for Pentium. One 
> person answered GlibC. This got me thinking about GCC itself, so I asked on 
> another list and got a few answers, most were ""don't even think about it"" but 
> a few suggested GCC and one pointed me to Linux From Scratch.why?or more specifically, what do you mean?  on one hand you can optimise
how gcc is compiled.  all that will do is make it generate the exact
same code just a smidge faster.  and since gcc is such a memory pig,
you'd do better to buy more ram to up your fs cache hits and to keep
gcc's heap out of swap.on the other side you can look into patches to gcc that affect it's
code generation.  um, ok, but keep in mind that compiler errors suck.
i can't express that enough.  compilers should just work.  perfectly.
always.  doing anything that might affect that is, in my opinion, insane.
they're hard to trace and you'd better have a deep knowledge of what's
going on to either report bugs to the patch developers or to fix it
yourself.  plus my understanding is that gcc would need major changes
to get large speed boosts on x86 chips.kevin-- 
kevin@suberic.net     that a believer is happier than a skeptic is no more to
fork()'ed on 37058400    the point than the fact that a drunken man is happier
meatspace place: home       than a sober one. the happiness of credulity is a
http://ie.suberic.net/~kevin   cheap & dangerous quality -- g.b. shaw-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4516,"Actually, they do; though they aren't case sensitive. It seems to have some 
trouble wtih PAP/CHAP authentication  as well; you might have to do it by 
script?On Friday 26 July 2002 12:37, Liam Bedford wrote:
> On Fri, 26 Jul 2002 12:23:24 +0100
>
> HAMILTON,DAVID (HP-Ireland,ex2) claiming to think:
> > Hi All,
> >
> > I am trying to find the Oceanfree ISDN dialup number for Dublin.
> > http://iiu.taint.org/ appears to be down, or at least I can't get to it,
> > and I don't want to pay oceanfree â‚¬10 per second for tech support :-).
>
> 01-2434321
> username: oceanfree
> password: oceanfree
>
> don't think the username and password matter much though.
>
> L.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
4517,"Mornin' all,
	I'm running one of the development snapshots of putty, and i just
noticed a very handy new feature: builtin proxy support. This means that
people like me can connect to external hosts using ssh via a http proxy.
Nitfy.Steve
-- 
""Oh look, it's the Pigeon of Love.""-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
